ARTIST_ID,ALBUM_ID,ALBUM_NAME,ALBUM_YEAR,ALBUM_POPULARITY
5WUlDfRSoLAfcVSX1WnrxN, 3xFSl9lIRaYXIYkIn3OIl9,"1000 Forms Of Fear",2014, 92
3WrFJ7ztbogyGnTHbHJFl2, 046kB3y8x1LboYxmd6Ntxv,"First (Deluxe Edition)",2004, 55
2ye2Wgw4gimLv2eAKyk1NB, 72grIwGP38Iy2S1jxt1Gjd,"Metallica Through The Never (Music from the Motion Picture)",2013, 66
